STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
HARYANA,JIND,2004,28,16,17,7,0,7,9,6,3,1,3,3,60,147,84,63,49,20,38,1,2,111,14,2,18,31,0,0,431,1008
HARYANA,KAITHAL,2004,25,16,2,18,0,18,13,9,4,0,6,9,84,200,93,107,0,67,15,2,8,166,9,13,0,136,0,3,434,1226
HARYANA,KARNAL,2004,40,28,3,31,0,31,15,12,3,4,5,19,159,386,210,176,34,16,104,3,4,660,15,23,0,242,0,239,322,2352
HARYANA,KURUKSHETRA,2004,26,12,4,21,0,21,11,5,6,1,7,13,208,411,173,238,0,9,160,3,5,190,15,28,20,120,0,0,786,2050
HARYANA,MAHENDRAGARH,2004,16,10,0,20,0,20,13,11,2,0,2,4,66,111,38,73,52,20,11,0,5,175,8,18,0,36,0,2,664,1233
HARYANA,PANCHKULA,2004,7,4,1,6,0,6,6,5,1,0,0,2,82,207,116,91,1,11,70,0,0,20,4,53,0,57,0,0,638,1169
HARYANA,PANIPAT,2004,37,22,6,38,0,38,19,8,11,6,12,13,131,433,289,144,27,40,19,4,1,142,4,14,8,152,0,207,482,1817
HARYANA,REWARI,2004,17,14,0,16,0,16,24,21,3,2,9,10,89,223,109,114,35,26,16,1,4,142,8,24,0,48,0,4,846,1558
HARYANA,ROHTAK,2004,65,39,2,29,0,29,19,13,6,2,14,14,206,367,253,114,35,18,66,2,5,137,15,14,21,45,0,146,606,1867
HARYANA,SIRSA,2004,25,29,2,17,0,17,16,6,10,2,1,11,159,246,113,133,14,17,40,0,6,319,9,17,0,102,0,2,497,1531
HARYANA,SONIPAT,2004,67,34,4,13,0,13,25,20,5,3,12,20,159,377,201,176,8,8,45,0,5,315,16,22,12,88,0,193,625,2051
HARYANA,YAMUNANAGAR,2004,21,15,5,16,0,16,17,12,5,2,4,11,105,165,102,63,0,1,34,3,7,161,7,10,0,133,0,0,614,1331
HARYANA,TOTAL,2004,733,441,65,386,0,386,423,292,131,52,145,244,2786,6558,3735,2823,699,534,1089,32,95,4194,251,403,850,2026,0,981,16109,39096
HIMACHAL PRADESH,BILASPUR,2004,9,11,0,10,0,10,8,5,3,0,0,4,41,55,13,42,47,5,13,0,16,66,0,28,0,28,0,38,724,1103
HIMACHAL PRADESH,CHAMBA,2004,8,5,1,14,0,14,22,20,2,0,0,0,134,27,4,23,10,2,9,0,2,55,1,22,0,11,0,40,264,627
HIMACHAL PRADESH,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,8
HIMACHAL PRADESH,HAMIRPUR,2004,9,8,1,5,0,5,10,7,3,0,0,0,37,42,7,35,34,9,9,0,3,239,0,24,2,23,0,37,444,936
HIMACHAL PRADESH,KANGRA,2004,18,15,3,15,0,15,15,10,5,0,0,1,97,81,27,54,111,9,24,1,26,200,2,34,1,57,0,4,1343,2057
HIMACHAL PRADESH,KINNAUR,2004,3,1,0,8,0,8,3,3,0,0,0,0,38,10,1,9,5,2,2,0,1,14,0,4,0,4,0,21,74,190
HIMACHAL PRADESH,KULLU,2004,9,4,0,13,0,13,13,11,2,0,0,7,50,40,8,32,40,4,9,0,6,56,1,11,1,10,0,47,469,790
HIMACHAL PRADESH,LAHAUL-SPITI,2004,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,3,0,0,0,1,0,12,27,52
HIMACHAL PRADESH,MANDI,2004,19,7,1,15,0,15,7,6,1,0,0,2,97,63,15,48,45,6,30,0,29,194,1,56,2,29,0,61,1071,1735
HIMACHAL PRADESH,SHIMLA,2004,10,10,2,34,0,34,16,14,2,1,0,5,139,154,43,111,114,32,42,1,10,84,1,43,6,24,0,77,1187,1992
HIMACHAL PRADESH,SIRMAUR,2004,9,3,1,9,0,9,13,10,3,0,0,3,36,27,7,20,58,7,12,0,7,46,1,23,4,15,0,38,380,692
HIMACHAL PRADESH,SOLAN,2004,4,7,3,20,0,20,9,8,1,0,0,2,49,89,45,44,64,13,12,3,6,362,0,27,0,28,0,43,603,1344
HIMACHAL PRADESH,UNA,2004,10,6,0,10,0,10,7,5,2,0,0,1,47,52,22,30,32,6,11,1,6,102,1,12,0,22,0,51,423,800
HIMACHAL PRADESH,TOTAL,2004,110,77,12,153,0,153,123,99,24,1,0,25,766,643,192,451,562,97,174,6,112,1421,8,284,16,252,0,469,7015,12326
JAMMU & KASHMIR,ANANTNAG,2004,70,109,1,17,0,17,60,49,11,7,0,30,151,92,32,60,55,11,20,5,39,24,0,88,24,0,0,24,646,1473
JAMMU & KASHMIR,AWANTIPORA,2004,18,3,0,8,0,8,12,10,2,0,0,1,32,37,7,30,10,4,12,0,0,1,0,23,2,0,0,16,205,384
JAMMU & KASHMIR,BARAMULLA,2004,86,83,2,15,0,15,87,74,13,0,0,6,139,197,29,168,116,6,17,1,32,18,1,167,36,0,0,0,806,1815
JAMMU & KASHMIR,BORDER,2004,7,12,0,4,0,4,11,10,1,0,0,0,14,19,1,18,13,1,8,3,1,15,0,10,7,2,0,38,548,713
JAMMU & KASHMIR,BUDGAM,2004,60,38,3,6,0,6,61,54,7,0,0,7,61,147,19,128,92,2,5,1,8,3,0,87,14,0,0,18,376,989
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,99,0,0,0,0,0,0,0,0,0,0,108
JAMMU & KASHMIR,DODA,2004,83,83,0,4,0,4,20,20,0,9,0,3,33,28,0,28,19,11,5,0,28,35,0,13,3,1,0,39,334,751
JAMMU & KASHMIR,GANDERBAL,2004,15,7,2,12,0,12,34,29,5,0,0,1,56,63,4,59,56,2,14,2,12,4,0,80,7,0,0,18,223,608
JAMMU & KASHMIR,HANDWARA,2004,25,38,0,7,0,7,34,30,4,0,0,3,30,32,1,31,52,0,4,1,4,9,0,43,4,0,0,1,147,434
JAMMU & KASHMIR,JAMMU,2004,28,61,8,19,0,19,54,54,0,0,0,6,267,383,196,187,89,22,71,4,13,37,5,24,65,38,0,103,2329,3626
JAMMU & KASHMIR,KARGIL,2004,1,2,0,1,0,1,1,1,0,0,0,0,6,1,0,1,7,0,1,0,2,0,0,1,0,0,0,0,74,97
JAMMU & KASHMIR,KATHUA,2004,17,30,0,10,0,10,24,15,9,0,0,2,65,30,6,24,25,1,4,0,10,8,0,11,7,6,0,48,669,967
JAMMU & KASHMIR,KULGAM,2004,48,4,2,11,0,11,42,37,5,0,0,5,45,26,5,21,64,4,4,1,9,3,0,23,3,0,0,23,260,577
JAMMU & KASHMIR,KUPWARA,2004,31,84,1,20,0,20,46,40,6,0,0,0,44,62,3,59,75,1,6,4,9,9,0,61,7,0,0,0,272,732
JAMMU & KASHMIR,LEH,2004,2,0,0,3,0,3,4,4,0,0,0,0,15,4,0,4,5,0,2,0,0,1,0,3,0,1,0,0,113,153
JAMMU & KASHMIR,POONCH,2004,80,121,0,11,0,11,18,18,0,0,0,0,9,41,0,41,13,1,5,0,20,32,0,7,3,2,0,11,212,586
JAMMU & KASHMIR,PULWAMA,2004,54,97,0,0,0,0,47,39,8,7,0,17,51,104,22,82,152,1,3,0,17,61,1,35,4,1,0,18,233,903
JAMMU & KASHMIR,RAILWAYS,2004,1,0,0,1,0,1,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,16
JAMMU & KASHMIR,RAJOURI,2004,54,96,3,22,0,22,34,27,7,0,0,0,47,96,8,88,57,7,13,0,47,33,2,23,2,7,0,16,638,1197
JAMMU & KASHMIR,RAMBAN,2004,48,57,1,7,0,7,12,12,0,0,0,0,27,36,1,35,25,0,4,0,18,8,0,8,1,0,0,6,340,598
JAMMU & KASHMIR,REASI,2004,34,37,3,5,0,5,11,9,2,1,0,0,16,12,1,11,0,5,0,0,9,2,0,5,7,4,0,0,142,293
JAMMU & KASHMIR,SRINAGAR,2004,45,130,2,24,0,24,115,92,23,3,0,48,223,430,229,201,153,17,56,9,33,24,0,261,55,16,0,40,1153,2837
JAMMU & KASHMIR,UDHAMPUR,2004,9,20,1,11,0,11,8,8,0,1,0,0,89,90,9,81,38,0,9,1,9,7,0,17,13,4,0,3,952,1282
JAMMU & KASHMIR,TOTAL,2004,816,1112,29,218,0,218,735,632,103,28,0,129,1420,1939,573,1366,1116,105,414,32,320,334,9,990,264,82,0,422,10677,21191
JHARKHAND,BOKARO,2004,58,108,2,48,0,48,40,26,14,40,5,64,132,445,95,350,180,28,24,2,10,432,29,32,0,16,0,118,381,2194
JHARKHAND,CHAIBASA,2004,134,42,38,37,0,37,19,9,10,7,0,14,34,98,5,93,34,15,2,0,9,17,0,17,0,8,0,1,204,730
JHARKHAND,CHATRA,2004,31,4,0,18,0,18,4,1,3,31,0,19,19,83,24,59,123,0,3,0,3,2,15,0,0,4,0,0,481,840
JHARKHAND,DEOGHAR,2004,36,34,4,37,0,37,5,2,3,13,2,25,53,98,20,78,145,0,0,0,7,18,16,7,0,17,0,2,764,1283
JHARKHAND,DHANBAD,2004,88,42,13,38,0,38,72,25,47,69,14,64,149,493,31,462,237,40,61,1,9,135,36,53,3,19,0,4,1561,3201
JHARKHAND,DHANBAD RLY.,2004,5,0,0,2,0,2,2,1,1,21,0,32,8,240,0,240,11,0,4,0,0,1,0,2,0,0,0,3,77,408
JHARKHAND,DUMKA,2004,67,149,4,50,0,50,15,3,12,7,1,13,54,88,0,88,99,45,10,0,7,57,8,31,0,37,0,46,220,1008
JHARKHAND,GARHWA,2004,39,17,3,32,0,32,9,2,7,17,2,20,29,68,0,68,107,9,10,0,9,225,14,2,0,19,2,7,229,869
JHARKHAND,GIRIDIH,2004,72,27,4,39,0,39,23,8,15,49,2,42,91,128,2,126,108,6,27,0,22,73,52,48,0,36,0,98,1008,1955
JHARKHAND,GODDA,2004,31,36,0,86,0,86,21,6,15,9,0,10,46,128,0,128,125,7,17,0,0,314,4,0,0,56,0,3,1310,2203
JHARKHAND,GUMLA,2004,108,32,8,31,0,31,9,8,1,23,2,41,37,58,7,51,32,10,6,0,0,2,1,4,0,14,0,6,265,689
JHARKHAND,HAZARIBAGH,2004,86,59,11,71,0,71,33,18,15,60,9,66,103,537,44,493,198,16,73,0,14,102,31,27,0,90,0,0,1035,2621
JHARKHAND,JAMSHEDPUR,2004,81,180,9,76,0,76,50,18,32,8,1,29,156,539,135,404,114,60,64,0,19,93,12,40,0,72,0,3,1149,2755
JHARKHAND,JAMSHEDPUR RLY.,2004,2,0,0,1,0,1,1,1,0,5,0,6,6,114,4,110,3,0,1,0,0,0,0,5,0,0,0,1,56,201
JHARKHAND,JAMTARA,2004,18,33,2,25,0,25,13,2,11,4,0,6,30,69,4,65,39,0,5,1,2,116,3,14,0,18,0,1,135,534
JHARKHAND,KODERMA,2004,30,25,0,6,0,6,13,4,9,39,0,24,13,50,6,44,103,8,15,0,4,187,7,8,0,37,0,38,178,785
JHARKHAND,LATEHAR,2004,43,14,2,12,0,12,8,2,6,27,4,13,12,33,0,33,20,1,4,0,5,39,3,4,0,3,0,36,173,456
JHARKHAND,LOHARDAGGA,2004,44,9,1,14,0,14,2,1,1,3,0,22,16,29,1,28,23,6,4,2,3,8,0,4,0,12,0,0,230,432
JHARKHAND,PAKUR,2004,37,7,4,37,0,37,6,1,5,5,1,13,16,32,2,30,44,2,11,0,3,6,2,3,0,5,0,1,349,584
JHARKHAND,PALAMU,2004,69,48,3,14,0,14,16,8,8,31,0,40,111,99,4,95,167,4,4,0,27,327,24,11,0,18,34,3,499,1549
JHARKHAND,RANCHI,2004,270,161,0,55,0,55,67,22,45,85,9,181,222,729,159,570,263,64,51,0,7,2,9,73,0,62,0,4,1992,4306
JHARKHAND,SAHEBGANJ,2004,45,58,2,26,0,26,22,5,17,5,0,17,21,98,6,92,65,4,19,0,4,28,5,22,0,19,0,28,242,730
JHARKHAND,SARAIKELA,2004,51,36,2,26,0,26,16,4,12,12,3,7,45,115,8,107,31,8,16,0,0,109,3,4,0,25,0,7,308,824
JHARKHAND,SIMDEGA,2004,43,22,3,16,0,16,2,1,1,10,0,12,16,3,3,0,10,0,10,0,3,1,1,0,0,1,0,6,123,282
JHARKHAND,TOTAL,2004,1488,1143,115,797,0,797,468,178,290,580,55,780,1419,4374,560,3814,2281,333,441,6,167,2294,275,411,3,588,36,416,12969,31439
KARNATAKA,BAGALKOT,2004,38,39,1,3,0,3,24,14,10,7,12,11,89,134,37,97,189,12,23,0,15,336,2,40,0,54,0,0,1009,2038
KARNATAKA,BANGALORE COMMR.,2004,214,285,2,32,0,32,175,61,114,37,73,455,1874,8241,3205,5036,323,145,1534,22,3,3542,44,151,35,227,0,104,11008,28526
KARNATAKA,BANGALORE RURAL,2004,152,88,2,29,0,29,42,20,22,17,0,42,539,1038,249,789,477,21,142,3,17,1128,31,104,0,94,0,0,4118,8084
KARNATAKA,BELGAUM,2004,106,81,2,5,0,5,26,12,14,14,1,30,188,291,114,177,255,14,144,0,19,773,6,56,0,109,0,33,2504,4657
KARNATAKA,BELLARY,2004,42,31,1,5,0,5,17,12,5,3,1,13,118,295,70,225,219,6,43,1,8,518,5,38,1,44,0,8,2433,3850
KARNATAKA,BIDAR,2004,40,94,1,8,0,8,25,16,9,9,1,20,155,246,47,199,187,7,37,2,14,1112,8,27,2,47,0,0,2003,4045
KARNATAKA,BIJAPUR,2004,66,49,4,8,0,8,21,11,10,6,1,16,123,121,45,76,242,5,29,0,19,621,2,96,0,73,0,0,1607,3109
KARNATAKA,CHAMARAJNAGAR,2004,23,16,3,7,0,7,9,2,7,2,0,6,99,151,9,142,106,5,22,1,0,520,4,42,0,19,0,0,592,1627
KARNATAKA,CHICKMAGALUR,2004,29,37,3,7,0,7,13,7,6,4,1,14,141,237,55,182,161,10,29,0,9,864,5,55,4,59,0,10,1131,2823
KARNATAKA,CHITRADURGA,2004,32,32,4,16,0,16,7,5,2,5,1,10,119,252,51,201,315,9,23,0,6,911,6,63,0,39,0,0,1822,3672
KARNATAKA,DAKSHIN KANNADA,2004,24,25,2,12,0,12,13,8,5,8,0,50,218,259,120,139,277,11,66,6,24,565,1,25,4,26,0,13,2504,4133
KARNATAKA,DAVANAGERE,2004,38,14,4,8,0,8,10,7,3,5,2,19,143,273,69,204,266,10,60,4,4,525,11,61,0,59,0,1,1433,2950
KARNATAKA,DHARWAD COMMR.,2004,17,17,0,1,0,1,10,6,4,0,0,8,101,251,106,145,67,11,143,2,3,201,3,8,1,10,0,3,841,1698
KARNATAKA,DHARWAD RURAL,2004,26,15,2,3,0,3,3,3,0,3,1,0,26,80,3,77,102,2,8,0,1,124,2,13,0,4,0,0,503,918
KARNATAKA,GADAG,2004,16,17,2,1,0,1,5,3,2,4,0,4,54,65,22,43,101,6,19,0,2,178,2,21,0,16,0,0,434,947
KARNATAKA,GULBARGA,2004,102,133,4,23,1,22,40,35,5,7,9,27,203,251,89,162,513,15,60,0,45,1221,7,122,0,98,0,15,1789,4684
KARNATAKA,HASSAN,2004,61,57,0,16,0,16,19,8,11,4,0,49,241,413,98,315,186,16,38,0,14,1252,9,49,0,72,0,0,1802,4298
KARNATAKA,HAVERI,2004,25,11,0,9,0,9,7,0,7,1,0,4,66,115,24,91,252,9,17,1,0,284,2,28,0,25,0,0,1114,1970
KARNATAKA,K.G.F.,2004,16,11,1,2,0,2,8,7,1,0,0,7,58,94,35,59,67,1,16,0,0,251,7,9,0,13,0,0,272,833
KARNATAKA,KODAGU,2004,21,22,0,8,0,8,3,1,2,1,0,9,140,111,15,96,52,4,15,2,5,473,2,18,2,11,0,1,559,1459
KARNATAKA,KOLAR,2004,59,41,0,16,0,16,28,16,12,3,0,23,149,365,69,296,412,17,35,2,0,592,28,32,0,43,0,0,1284,3129
KARNATAKA,KOPPAL,2004,25,9,1,8,0,8,4,4,0,3,0,4,66,54,12,42,85,13,20,1,2,160,6,16,0,47,0,0,579,1103
KARNATAKA,MANDYA,2004,58,50,0,15,0,15,8,0,8,3,0,17,169,302,61,241,270,6,20,3,0,825,19,46,2,43,0,0,1524,3380
KARNATAKA,MYSORE COMMR.,2004,29,24,1,4,0,4,7,5,2,1,0,63,136,485,228,257,31,8,43,3,0,319,4,6,0,49,0,0,946,2159
KARNATAKA,MYSORE RURAL,2004,44,19,2,11,0,11,11,4,7,3,0,12,156,233,32,201,191,6,20,0,0,843,14,79,0,53,0,0,903,2600
KARNATAKA,RAICHUR,2004,43,34,11,6,0,6,11,7,4,3,1,13,91,110,39,71,194,11,51,0,6,523,5,57,1,67,0,16,1079,2333
KARNATAKA,RAILWAYS,2004,20,2,0,0,0,0,4,0,4,1,0,6,5,643,5,638,11,2,2,7,0,25,0,3,0,0,0,0,148,879
KARNATAKA,SHIMOGA,2004,48,40,1,11,0,11,22,9,13,3,4,31,148,330,119,211,246,22,45,1,4,939,5,60,2,107,0,2,1678,3749
KARNATAKA,TUMKUR,2004,65,56,1,15,0,15,8,0,8,7,1,31,285,477,97,380,210,10,25,1,18,954,16,61,1,33,0,71,1905,4251
KARNATAKA,UDUPI,2004,16,22,2,0,0,0,8,1,7,10,0,11,111,103,36,67,136,8,21,2,4,265,0,21,2,22,0,0,1476,2240
KARNATAKA,UTTAR KANNADA,2004,24,16,0,2,0,2,4,2,2,3,0,19,82,73,24,49,94,1,9,1,6,388,3,28,0,25,0,0,1518,2296
KARNATAKA,TOTAL,2004,1519,1387,57,291,1,290,592,286,306,177,109,1024,6093,16093,5185,10908,6237,423,2759,65,248,21232,259,1435,57,1588,0,277,52518,114440
KERALA,ALAPUZHA,2004,18,15,2,12,0,12,11,6,5,5,0,31,191,173,82,91,312,25,163,2,16,1170,0,132,5,213,0,0,4586,7082
KERALA,CBCID,2004,22,4,3,0,0,0,0,0,0,4,0,1,14,19,16,3,3,11,75,56,6,1,0,0,0,3,0,4,0,226
KERALA,ERNAKULAM COMMR.,2004,13,21,11,7,0,7,18,8,10,8,0,56,307,486,169,317,189,15,377,0,4,555,1,64,5,79,0,1,4539,6756
KERALA,ERNAKULAM RURAL,2004,31,24,17,21,0,21,10,5,5,4,0,28,232,332,98,234,305,11,131,1,14,152,5,136,2,110,0,7,7204,8777
KERALA,IDUKKI,2004,34,13,5,15,0,15,10,9,1,2,0,20,153,195,25,170,220,17,76,0,9,1183,0,101,10,111,0,2,2053,4229
KERALA,KANNUR,2004,23,21,12,33,0,33,4,2,2,4,0,14,205,175,62,113,519,16,96,4,20,909,0,92,7,193,0,4,2270,4621
KERALA,KASARGOD,2004,14,19,11,29,0,29,4,3,1,3,0,14,187,165,80,85,308,6,69,1,37,1090,1,73,2,92,0,2,542,2669
KERALA,KOLLAM,2004,46,26,148,55,0,55,20,12,8,7,0,58,365,330,123,207,575,11,198,5,50,2138,3,287,24,337,0,1,4764,9448
KERALA,KOTTAYAM,2004,18,7,6,28,0,28,13,8,5,5,0,36,345,319,68,251,272,28,368,4,14,1595,1,159,12,139,0,0,4550,7919
KERALA,KOZHIKODE COMMR.,2004,8,20,24,13,0,13,15,5,10,11,0,26,307,361,162,199,394,18,221,3,19,539,3,65,7,147,0,0,1963,4164
KERALA,KOZHIKODE RURAL,2004,9,22,46,30,0,30,10,7,3,3,3,15,216,201,88,113,408,11,164,2,53,675,5,96,9,241,0,0,2019,4238
KERALA,MALAPPURAM,2004,23,25,31,57,0,57,10,6,4,6,0,29,361,341,123,218,584,17,293,3,23,891,0,133,10,516,0,2,3422,6777
KERALA,PALAKKAD,2004,34,45,43,36,0,36,13,5,8,7,0,33,276,292,76,216,463,60,231,6,32,1109,1,102,3,233,0,4,2645,5668
KERALA,PATHANAMTHITTA,2004,18,16,12,18,0,18,19,18,1,3,0,28,166,161,58,103,188,11,144,2,16,1681,1,139,6,138,0,1,1641,4409
KERALA,RAILWAYS,2004,3,0,0,0,0,0,1,1,0,2,3,4,3,120,1,119,14,0,1,0,0,18,0,3,1,0,0,0,12,185
KERALA,THRISSUR,2004,41,52,56,41,0,41,22,10,12,24,0,66,387,547,226,321,685,25,472,2,2,2801,2,175,10,244,0,12,4477,10143
KERALA,TRIVANDRUM COMMR.,2004,15,27,8,18,0,18,21,17,4,12,4,94,349,487,139,348,290,24,315,6,12,1029,0,172,4,95,0,1,2594,5577
KERALA,TRIVANDRUM RURAL,2004,36,27,32,42,0,42,28,17,11,13,4,70,398,367,97,270,475,17,261,0,35,1896,5,273,11,268,0,0,4484,8742
KERALA,WAYANADU,2004,11,7,6,25,0,25,3,3,0,6,1,16,118,169,24,145,257,13,100,2,12,1178,3,58,5,63,0,1,341,2395
KERALA,TOTAL,2004,417,391,473,480,0,480,232,142,90,129,15,639,4580,5240,1717,3523,6461,336,3755,99,374,20610,31,2260,133,3222,0,42,54106,104025
MADHYA PRADESH,ANUPPUR,2004,24,4,0,28,0,28,4,3,1,0,1,10,106,131,25,106,8,3,0,0,4,177,4,74,7,35,0,0,838,1458
MADHYA PRADESH,ASHOK NAGAR,2004,22,28,5,35,0,35,3,3,0,1,1,11,109,152,23,129,25,5,4,1,15,860,4,89,11,14,0,39,520,1954
MADHYA PRADESH,BALAGHAT,2004,74,22,2,86,0,86,10,6,4,2,0,20,166,204,31,173,40,8,10,0,12,501,13,175,19,69,0,62,1558,3053
MADHYA PRADESH,BARWANI,2004,29,31,3,30,0,30,1,1,0,1,1,4,101,209,46,163,28,6,5,0,10,328,4,83,7,22,0,93,1259,2255
MADHYA PRADESH,BETUL,2004,59,43,2,110,0,110,17,15,2,3,2,9,149,179,37,142,15,0,31,2,16,461,18,125,16,76,0,98,1587,3018
MADHYA PRADESH,BHIND,2004,57,126,3,29,0,29,33,13,20,2,9,43,197,273,30,243,104,6,44,1,11,716,35,75,2,75,0,96,1865,3802
MADHYA PRADESH,BHOPAL,2004,71,91,0,84,0,84,43,38,5,2,4,106,950,2110,890,1220,129,28,114,8,22,751,29,251,30,152,0,171,10572,15718
MADHYA PRADESH,BHOPAL RLY.,2004,6,5,0,1,0,1,1,0,1,0,0,24,10,1295,19,1276,3,1,11,1,0,19,0,9,1,1,0,2,283,1673
MADHYA PRADESH,BURHANPUR,2004,22,18,3,18,0,18,2,2,0,9,0,3,66,133,28,105,15,2,6,0,4,113,3,64,11,0,0,23,1008,1523
MADHYA PRADESH,CHHATARPUR,2004,56,44,2,62,0,62,19,14,5,3,2,36,244,206,0,206,40,9,16,0,27,482,17,160,20,55,0,70,1958,3528
MADHYA PRADESH,CHHINDWARA,2004,66,28,2,132,0,132,15,12,3,2,2,15,195,278,91,187,47,10,30,1,12,1149,8,204,31,138,0,117,1644,4126
MADHYA PRADESH,DAMOH,2004,49,58,0,54,0,54,9,2,7,2,1,24,151,164,35,129,13,6,9,0,18,1041,23,150,0,52,0,56,765,2645
MADHYA PRADESH,DATIYA,2004,60,54,0,25,0,25,18,11,7,1,3,29,107,156,27,129,34,4,13,0,13,415,6,71,0,32,0,49,999,2089
MADHYA PRADESH,DEWAS,2004,48,93,0,82,0,82,30,21,9,10,7,70,315,853,165,688,107,14,47,0,40,459,16,193,55,216,0,150,4392,7197
MADHYA PRADESH,DHAR,2004,100,78,0,109,0,109,30,29,1,5,1,38,249,535,139,396,69,30,12,0,28,688,48,154,18,112,0,151,2590,5045
MADHYA PRADESH,DINDORI,2004,14,13,1,34,0,34,3,3,0,0,0,4,46,38,9,29,6,4,9,0,2,100,1,61,4,11,0,23,452,826
MADHYA PRADESH,GUNA,2004,45,32,8,78,0,78,6,4,2,1,10,21,238,271,63,208,68,5,9,0,17,968,10,161,13,42,0,114,1304,3421
MADHYA PRADESH,GWALIOR,2004,86,145,13,58,0,58,52,34,18,8,6,109,882,1350,643,707,140,23,82,6,19,961,31,180,9,147,0,205,3916,8428
MADHYA PRADESH,HARDA,2004,15,17,0,31,0,31,3,3,0,0,0,15,83,95,33,62,18,2,11,0,2,393,5,30,3,14,0,0,355,1092
MADHYA PRADESH,HOSHANGABAD,2004,50,63,76,51,0,51,20,14,6,2,7,29,264,371,95,276,33,7,47,1,15,515,8,132,11,71,0,0,1711,3484
MADHYA PRADESH,INDORE,2004,107,136,6,97,0,97,47,30,17,10,4,121,838,2610,1337,1273,117,97,149,1,30,1270,35,269,69,294,0,367,8676,15350
MADHYA PRADESH,INDORE RLY.,2004,3,0,2,1,0,1,0,0,0,0,0,5,3,149,0,149,0,0,2,0,0,11,0,5,0,0,0,0,107,288
MADHYA PRADESH,JABALPUR,2004,84,178,0,102,0,102,39,26,13,4,8,79,596,1048,539,509,82,27,119,4,46,3487,42,227,113,115,0,209,2915,9524
MADHYA PRADESH,JABALPUR RLY.,2004,4,3,0,7,0,7,0,0,0,0,3,15,4,289,5,284,1,0,3,0,0,10,0,5,2,0,0,0,169,515
MADHYA PRADESH,JHABUA,2004,139,87,2,22,0,22,43,42,1,2,1,12,89,183,37,146,27,2,3,0,42,574,1,73,0,12,0,0,1252,2566
MADHYA PRADESH,KATNI,2004,33,18,2,30,0,30,4,3,1,0,4,14,172,186,68,118,29,5,24,1,8,959,19,130,11,67,0,95,705,2516
MADHYA PRADESH,KHANDWA,2004,36,38,0,57,0,57,14,12,2,6,1,26,281,290,76,214,39,16,23,0,9,41,12,188,37,49,0,79,2549,3791
MADHYA PRADESH,KHARGON,2004,32,39,4,63,0,63,18,15,3,4,5,22,263,755,63,692,76,19,27,0,16,1298,12,194,25,77,0,87,1331,4367
MADHYA PRADESH,MANDLA,2004,22,11,0,44,0,44,4,2,2,0,1,10,85,65,4,61,16,1,14,0,5,357,6,110,16,30,0,60,1128,1985
MADHYA PRADESH,MANDSAUR,2004,27,35,0,40,0,40,17,9,8,0,4,35,199,503,114,389,34,18,18,1,17,360,8,128,20,68,0,68,1397,2997
MADHYA PRADESH,MORENA,2004,66,144,3,55,0,55,15,11,4,7,9,42,208,375,78,297,168,6,31,0,15,1048,33,89,3,62,0,129,2468,4976
MADHYA PRADESH,NARSINGHPUR,2004,33,49,0,42,0,42,4,4,0,1,1,6,110,136,22,114,21,4,13,0,15,1020,18,130,10,48,0,87,601,2349
MADHYA PRADESH,NEEMUCH,2004,18,23,1,23,0,23,6,5,1,2,2,15,201,319,95,224,50,43,17,0,9,403,4,62,10,60,0,51,885,2204
MADHYA PRADESH,PANNA,2004,41,37,1,34,0,34,10,0,10,4,1,13,110,84,10,74,7,1,4,1,13,68,15,65,0,28,0,31,816,1384
MADHYA PRADESH,RAISEN,2004,44,55,0,67,0,67,11,8,3,0,0,12,115,208,45,163,38,3,20,0,1,312,15,198,0,66,0,129,2064,3358
MADHYA PRADESH,RAJGARH,2004,30,45,2,98,0,98,19,14,5,13,1,41,281,458,68,390,119,4,11,0,85,415,4,193,31,126,0,89,3033,5098
